dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
physionet,primary,QMCD,0.6755000000000001,0.031135414924166337,0.3678532331561077,0.06118343730768563,0.531578947368421,0.028639209025893324,0.37,0.0447213595499958,0.2
physionet,primary,SOD,0.5658749999999999,0.0294234972003669,0.26975315105223974,0.04286166289964964,0.5190789473684211,0.026865153933020254,0.24,0.0821583836257749,0.2
physionet,primary,MCD,0.53275,0.050918516401207134,0.27305607958338396,0.04711776512496426,0.5236842105263158,0.015844203393147748,0.25,0.06123724356957945,0.2
physionet,primary,DIF,0.5001249999999999,0.04501605616332909,0.22523438369998666,0.03645468310033039,0.5059210526315789,0.016997382477320848,0.19,0.07416198487095663,0.2
physionet,primary,INNE,0.49743750000000003,0.013095949994177618,0.20182457225314368,0.0029295025827771196,0.49266245450455975,0.004073161354440316,0.3372738926078906,0.0015602408702611072,0.2
physionet,primary,LODA,0.49574999999999997,0.045171980391610016,0.2280086123594486,0.021431292680911398,0.506578947368421,0.008386545252619716,0.2,0.06123724356957944,0.2
physionet,primary,COF,0.40787500000000004,0.04685749673211322,0.17255298914852193,0.01584937976197407,0.47368421052631576,0.0,0.11000000000000001,0.0651920240520265,0.2
physionet,primary,GMM,0.39025,0.04759981289353984,0.16356850135780135,0.01198387567473322,0.47368421052631576,0.0,0.04,0.022360679774997897,0.2
physionet,primary,LMDD,0.366,0.04615033602938336,0.19130398386644645,0.01288394683761957,0.4809210526315789,0.009977467689541513,0.12,0.07582875444051551,0.2
physionet,primary,IForest,0.36124999999999996,0.07371688875352786,0.16906015919511871,0.029741404498171198,0.4848684210526316,0.016381446839458903,0.11000000000000001,0.04183300132670377,0.2
physionet,primary,HBOS,0.3505,0.024248066933262993,0.16243825327644684,0.007387210829100388,0.48157894736842105,0.009476881770321008,0.09,0.04183300132670377,0.2
physionet,primary,ECOD,0.31487499999999996,0.024058035300082176,0.1546232699773343,0.006363906522276502,0.48157894736842105,0.010810313634970379,0.1,0.035355339059327376,0.2
physionet,primary,ABOD,0.3005,0.023424579772111223,0.15132486349482116,0.005966106137865295,0.4861842105263158,0.0036034378783234735,0.07,0.027386127875258306,0.2
physionet,primary,COPOD,0.292625,0.023424579772111175,0.16261360919250023,0.023628307347332712,0.4842105263157895,0.014413751513293853,0.08,0.027386127875258306,0.2
physionet,primary,KDE,0.28575,0.03207778631701387,0.14576995031688342,0.005597786484337336,0.4789473684210527,0.007206875756646943,0.08,0.027386127875258306,0.2
physionet,primary,AutoEncoder,0.2815,0.021109831832584525,0.14150486526616385,0.003976105927319674,0.47368421052631576,0.0,0.04,0.022360679774997897,0.2
physionet,primary,LUNAR,0.277875,0.03133924755797433,0.14562094421927746,0.004358250109858892,0.47894736842105257,0.008577897901582435,0.08,0.027386127875258306,0.2
physionet,primary,KPCA,0.27749999999999997,0.028535203039403826,0.14357777612325365,0.00471483637474286,0.4789473684210527,0.007206875756646943,0.08,0.027386127875258306,0.2
physionet,primary,LOF,0.276625,0.025235608522482657,0.14717644591342613,0.004638212264706139,0.48684210526315785,0.00569753555121342,0.06000000000000001,0.022360679774997897,0.2
physionet,primary,OCSVM,0.27337500000000003,0.02520850550905388,0.14360616737450743,0.004672139863701654,0.48026315789473684,0.009008594695808668,0.06000000000000001,0.022360679774997897,0.2
physionet,primary,Sampling,0.268,0.028056861905779825,0.1417502962695115,0.005271092482891197,0.4776315789473684,0.008826584121709696,0.05,0.0,0.2
physionet,primary,VAE,0.267625,0.02523483455463895,0.13981128710507928,0.004176328282172934,0.47368421052631576,0.0,0.08,0.02738612787525831,0.2
physionet,primary,PCA,0.26487499999999997,0.026796396679404498,0.13968130566379364,0.0041538085033208496,0.475,0.0018017189391617494,0.04,0.0223606797749979,0.2
physionet,primary,CBLOF,0.26425,0.02844745704803858,0.13966154587609814,0.004406699048438306,0.475,0.0018017189391617494,0.04,0.0223606797749979,0.2
physionet,primary,KNN,0.26012500000000005,0.02846804678055733,0.1391402673173884,0.004304988052051269,0.47631578947368414,0.0036034378783234735,0.02,0.027386127875258306,0.2
physionet,secondary,QMCD,0.588875,0.05246539037784812,0.267390171158484,0.044101659248600135,0.5078947368421053,0.021894159595123325,0.27,0.07582875444051551,0.2
physionet,secondary,SOD,0.576,0.04829232275942001,0.27197259438254406,0.04813295858167714,0.5164473684210527,0.027324420601704227,0.25,0.07905694150420947,0.2
physionet,secondary,DIF,0.534,0.022161516475638587,0.2400433754278816,0.009472396264228937,0.5105263157894736,0.013033955760630912,0.22000000000000003,0.027386127875258293,0.2
physionet,secondary,MCD,0.50925,0.058692458523220845,0.2399257525051421,0.04549363093687972,0.5072368421052632,0.01923709410159664,0.19,0.022360679774997907,0.2
physionet,secondary,LODA,0.49574999999999997,0.10753851054389772,0.24861396480180065,0.05457891220938567,0.5046052631578947,0.022261742520642915,0.2,0.09999999999999999,0.2
physionet,secondary,INNE,0.47493749999999996,0.07706797425811837,0.1966925748118679,0.014254998154142879,0.4953553031467755,0.011513963804875259,0.31004700185158807,0.061534630038496206,0.2
physionet,secondary,ABOD,0.42837499999999995,0.02879276710390994,0.20718652382038355,0.013809362574247197,0.5032894736842105,0.0,0.22000000000000003,0.044721359549995794,0.2
physionet,secondary,COF,0.422875,0.04767975854594904,0.17706222667037244,0.016837872154909707,0.47368421052631576,0.0,0.13999999999999999,0.06519202405202648,0.2
physionet,secondary,GMM,0.383,0.042411212403089815,0.16195805062776963,0.010666901387385403,0.47368421052631576,0.0,0.04,0.022360679774997897,0.2
physionet,secondary,LMDD,0.3639375,0.030207291648706266,0.1847701539247693,0.008819487958147874,0.4809210526315789,0.009977467689541513,0.1,0.06123724356957945,0.2
physionet,secondary,HBOS,0.359375,0.020686461454294192,0.16385627933849034,0.007867506459419108,0.4828947368421052,0.01024500756736675,0.09,0.04183300132670377,0.2
physionet,secondary,IForest,0.35700000000000004,0.051543367662581,0.17482543373018444,0.030581055341743164,0.4894736842105263,0.018953763540642037,0.09,0.04183300132670378,0.2
physionet,secondary,ECOD,0.31637499999999996,0.02251041425651692,0.15484827039261678,0.006620374721855779,0.48157894736842105,0.010810313634970379,0.1,0.035355339059327376,0.2
physionet,secondary,COPOD,0.3015,0.02281720841820928,0.16430112154896545,0.024399235958527648,0.4842105263157895,0.014413751513293853,0.06000000000000001,0.022360679774997897,0.2
