dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
icbhi,primary,COF,0.6864388566516226,0.022338896529461902,0.10295084374739949,0.014551379890894259,0.5424595588835978,0.027872841529800255,0.13617021276595745,0.04898240184349506,0.05
icbhi,primary,SOD,0.6620292762136735,0.01355602905188839,0.09900637584724423,0.02514693321224941,0.5322592605160728,0.021445756766769665,0.1106382978723404,0.04612656040144425,0.05
icbhi,primary,LOF,0.543926260238317,0.03354918744258622,0.06862662400968259,0.012915689322087448,0.5177707144859067,0.018338074864242184,0.08085106382978724,0.038060731531911314,0.05
icbhi,primary,MCD,0.5328032093989541,0.03468151097308057,0.07140214607876708,0.006954106670881033,0.5306078075768259,0.010255811478762977,0.11914893617021276,0.024259051597853996,0.05
icbhi,primary,GMM,0.49204097714736006,0.025862352094023315,0.06296709648517129,0.003675635352631629,0.5184519074030085,0.012140932253083873,0.09787234042553192,0.024259051597853996,0.05
icbhi,primary,LMDD,0.47799746877761057,0.022935009671672675,0.06349196657621411,0.013228679843092185,0.5149026660784779,0.0190344116229061,0.08085106382978723,0.038060731531911314,0.05
icbhi,primary,ABOD,0.4730759127922249,0.030830787469025327,0.058049482208293104,0.013683085934728756,0.5078569695964246,0.021921428835199774,0.06382978723404255,0.045134475394886006,0.05
icbhi,primary,LUNAR,0.47172433555412285,0.05135022580098539,0.06283123149079547,0.013404684573354681,0.513678529729295,0.024372461364063326,0.07234042553191489,0.044120087985803656,0.05
icbhi,primary,KDE,0.46674308092747807,0.04412960841048598,0.06884504187096731,0.020767866939036587,0.5164460330567087,0.026803722694720904,0.09361702127659574,0.05124082799486083,0.05
icbhi,primary,CBLOF,0.46537240012417314,0.03304717318499037,0.06832744395101711,0.011656015752118346,0.5232353395847237,0.012788262951496017,0.09787234042553192,0.03560255432059895,0.05
icbhi,primary,Sampling,0.4577214222604294,0.03553233839970643,0.06689948372461871,0.015904635122712733,0.5200053288892408,0.01872100090349997,0.08936170212765956,0.03496101430884039,0.05
icbhi,primary,KNN,0.4574826276953937,0.0396795128637702,0.06408306621298236,0.014607440096892684,0.518836492334066,0.021963348302002382,0.09787234042553192,0.04412008798580366,0.05
icbhi,primary,KPCA,0.45696683143491656,0.03103052266607234,0.06403805280101176,0.01392407726295817,0.516823077106765,0.021188067096162208,0.09787234042553192,0.05124082799486083,0.05
icbhi,primary,VAE,0.45178021348234115,0.030394662075929474,0.06477722691848417,0.014221613952606436,0.5189320101600804,0.014185787652309422,0.07659574468085106,0.024259051597854,0.05
