dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
icbhi,secondary,DIF,0.5602217460803319,0.0386826098298137,0.18333865936920796,0.019941294927782034,0.5592214901093158,0.015025249112520152,0.23200701979745714,0.031247282515321696
icbhi,secondary,KNN,0.5534265211032887,0.02556072727424713,0.1855570649391764,0.019908318238831327,0.5644626309166447,0.010153451776056558,0.2521598763584555,0.014200052759526037
icbhi,secondary,KDE,0.5532201929508327,0.026376315739851827,0.15625474966766273,0.03262820809544197,0.5366805272883599,0.021104468873759195,0.184132420868454,0.039625732513720764
icbhi,secondary,Sampling,0.5464385720277976,0.0366207033187717,0.18118795770552618,0.020945341392700483,0.5542679437770701,0.009746173281455432,0.20247873055405555,0.012108040236799579
icbhi,secondary,GMM,0.5462277091906722,0.02866521021895826,0.1969534526563988,0.019012118777864052,0.5759259557593778,0.011265922545018917,0.2621744916560208,0.03940587159684549
icbhi,secondary,AutoEncoder,0.5445181330703217,0.02707946743140052,0.19152640764016654,0.018473058353200806,0.5687598413099033,0.011564321480922716,0.24069890838180044,0.03068977257440631
icbhi,secondary,ECOD,0.5420331258715098,0.02745865675110895,0.1897667176730506,0.023306750088668237,0.5649614462302749,0.013313784386165315,0.2206040934163184,0.02640004422594564
icbhi,secondary,KPCA,0.5413302497477581,0.02789552501288391,0.1804454674057933,0.02039728396616844,0.5602549208787025,0.01133058866663169,0.23609644546544203,0.024201560219613703
icbhi,secondary,COPOD,0.5410581686675963,0.03165763708211791,0.19175553464316694,0.020234568287156675,0.5659340167580466,0.011078877480137361,0.22418572567953135,0.030436740674121467
icbhi,secondary,CBLOF,0.5406908592093778,0.027033353087756104,0.18210451413941636,0.020934928300358525,0.561678573197269,0.01087775403724806,0.22527591231007343,0.023395537510098232
icbhi,secondary,LODA,0.5389019261073134,0.05109351264141667,0.17055062642734514,0.021849361443982397,0.5593551439732549,0.015951874073429254,0.22110761770826803,0.0335238937657221
icbhi,secondary,OCSVM,0.5378022650749924,0.028773334967144296,0.18441342924916776,0.02175886265411568,0.5631523457148125,0.011572070684766659,0.22578704507917222,0.027132003432130784
icbhi,secondary,VAE,0.5364883401920439,0.029088055220659496,0.18199683782122528,0.020996355293935783,0.5612525515059629,0.010891934943844443,0.22399090643725086,0.02410015534930092
icbhi,secondary,PCA,0.5355643981906608,0.02907316048362936,0.1822895538624281,0.02115547334822865,0.561240618125254,0.010979092405526936,0.2241023136560738,0.025773731943535504
icbhi,secondary,INNE,0.5319842646441973,0.031993030046736246,0.1467432015260929,0.0136506653434012,0.5424282550235058,0.007431872889170515,0.22052802295154889,0.031207737237656977
icbhi,secondary,IForest,0.5312428437007561,0.027901024579025827,0.16708544957298138,0.03056962025059959,0.5548646128125129,0.01852627309973968,0.22788675348321236,0.025048545003269793
icbhi,secondary,MCD,0.5189379768504347,0.024907115137470157,0.11856498283053758,0.014715395753640326,0.5127773839762144,0.015378756256544125,0.13794901878247529,0.024423324618862728
icbhi,secondary,HBOS,0.5182078926186671,0.03194246248105173,0.18761393675134025,0.024587671419407636,0.5630700053879214,0.01418994343532938,0.20905740825338817,0.031391419534375124
icbhi,secondary,ABOD,0.4743812989604236,0.021906467822152918,0.09366583989832292,0.004856169248147889,0.4959070315780615,0.003299581278608097,0.12585948593856264,0.017204190846924854
icbhi,secondary,LOF,0.46727544808352894,0.023044219595246065,0.10524646624181914,0.005240061549033824,0.4992383519762574,0.007767825846484674,0.10725785451128012,0.013022289986879017
icbhi,secondary,QMCD,0.4668435193687719,0.029417649646482275,0.1048473205653061,0.0052150564761073975,0.48785208267753016,0.003688000473409913,0.06389795662895138,0.023317260937877685
