dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
esc50,primary,GMM,0.9997222222222222,0.0006211299937499301,0.9977777777777778,0.004969039949999516,0.9985380116959064,0.003269105230262835,0.9777777777777779,0.04969039949999535
esc50,primary,MCD,0.9927777777777778,0.0028463752127665153,0.9311046977713644,0.03202005009400163,0.9619883040935673,0.014980922172455556,0.8666666666666666,0.04969039949999529
esc50,primary,LUNAR,0.8880555555555555,0.017883798447577558,0.36590619531627744,0.025259161493470135,0.5760233918128655,0.023116064767312736,0.31111111111111106,0.09296222517045283
esc50,primary,KDE,0.8588888888888888,0.029193109706247247,0.3524463694134231,0.04495711732485582,0.5921052631578947,0.032030558918430804,0.3333333333333333,0.07856742013183861
esc50,primary,KPCA,0.8133333333333332,0.013558572068739679,0.2666758427548559,0.023730131304982718,0.5482456140350876,0.027056660121815377,0.2444444444444444,0.04969039949999532
esc50,primary,LOF,0.788888888888889,0.019788620623298628,0.2540762441806838,0.02727693074506862,0.5467836257309941,0.030579679332385812,0.2444444444444444,0.09296222517045283
esc50,primary,KNN,0.7766666666666666,0.022639314924416648,0.22393904662124092,0.02255578512664915,0.52046783625731,0.015158217363543676,0.22222222222222224,0.0
esc50,primary,INNE,0.7709722222222222,0.026645318422326297,0.25794230630892934,0.03881196173378278,0.5767543859649124,0.02715522751609167,0.28888888888888886,0.06085806194501844
esc50,primary,ABOD,0.7683333333333333,0.024560174276536183,0.2565157173081462,0.05035951867110686,0.543859649122807,0.04281155106534013,0.2,0.049690399499995326
esc50,primary,Sampling,0.7202777777777778,0.04747278297568823,0.19578670206156318,0.027257800792486353,0.5116959064327485,0.01666923136109852,0.13333333333333333,0.04969039949999532
esc50,primary,CBLOF,0.7177777777777778,0.034448924439838886,0.20540858742535378,0.027760734367060818,0.5248538011695907,0.024789217774580652,0.2,0.09296222517045284
esc50,primary,AutoEncoder,0.7102777777777778,0.04158093030984389,0.20610407856437685,0.029020501859314516,0.5292397660818714,0.026152841842102797,0.2,0.09296222517045284
esc50,primary,OCSVM,0.6730555555555556,0.036398429622888216,0.1907740623275246,0.025907349829641785,0.5263157894736843,0.025003847041647754,0.2,0.09296222517045284
esc50,primary,VAE,0.6602777777777777,0.04326338728084454,0.1786278897729762,0.02603047118384553,0.52046783625731,0.02105973726738002,0.2,0.09296222517045284
esc50,primary,PCA,0.6538888888888889,0.03949673763680513,0.17640156977652258,0.02359479088303026,0.52046783625731,0.02105973726738002,0.2,0.09296222517045284
esc50,primary,HBOS,0.6527777777777778,0.03654915935261329,0.1817629110195264,0.03379380770070135,0.5160818713450293,0.028026739053626924,0.2,0.09296222517045284
esc50,primary,SOD,0.6441666666666667,0.06224794855065855,0.19467462890671422,0.051276975423454454,0.5394736842105263,0.05168909219199906,0.2444444444444444,0.14487116456005886
esc50,primary,LODA,0.6430555555555555,0.12419882133990735,0.1729576836759355,0.05865668326891414,0.5029239766081871,0.03144124732106225,0.17777777777777776,0.09938079899999065
esc50,primary,DIF,0.6147222222222222,0.05186156489713984,0.166907018252269,0.04535259991107639,0.5073099415204678,0.02168479089794054,0.11111111111111112,0.0
esc50,primary,COF,0.5988888888888889,0.05152384681022427,0.14740287079610348,0.019402548752039773,0.5043859649122806,0.02093248693461454,0.15555555555555553,0.06085806194501845
esc50,primary,COPOD,0.5944444444444444,0.04952513702687623,0.1546944342027432,0.029427951670629508,0.5058479532163742,0.03373678584565596,0.13333333333333333,0.12171612389003691
esc50,primary,ECOD,0.5844444444444445,0.050569671411495945,0.1652861158914105,0.034935483066216584,0.5175438596491228,0.024789217774580673,0.22222222222222224,0.1111111111111111
esc50,primary,IForest,0.5786111111111111,0.051206508194579024,0.1713248151160334,0.04814857959253796,0.5263157894736843,0.037057870922913946,0.15555555555555553,0.09938079899999064
esc50,primary,LMDD,0.5544444444444444,0.047269686113921267,0.14159390740202848,0.02804169401424375,0.4985380116959064,0.023460243473510556,0.11111111111111112,0.07856742013183861
esc50,primary,QMCD,0.4072222222222222,0.045425372933778324,0.09167913193601647,0.0075551257990632975,0.47368421052631576,0.0,0.0,0.0
esc50,secondary,MCD,0.9077777777777778,0.05234287186014833,0.6939501737833875,0.12864171864982782,0.7967836257309941,0.06360069220513505,0.6222222222222222,0.06085806194501841
esc50,secondary,GMM,0.8405555555555555,0.031387045176924026,0.33471831900635685,0.031599678762913766,0.577485380116959,0.01892131448179062,0.26666666666666666,0.06085806194501846
esc50,secondary,LOF,0.6775,0.03268170949938924,0.1803552685998626,0.01893140490565275,0.5131578947368421,0.008334615680549304,0.17777777777777776,0.06085806194501846
esc50,secondary,SOD,0.6733333333333333,0.052827096839537034,0.19821415007682755,0.03927035467549601,0.5307017543859649,0.0363297474847637,0.2444444444444444,0.1217161238900369
esc50,secondary,KNN,0.671111111111111,0.03374171137360631,0.16927278346629307,0.01589514755854662,0.5014619883040935,0.00800763972960768,0.15555555555555553,0.06085806194501845
esc50,secondary,INNE,0.6616666666666666,0.03193840522623293,0.17256853600048658,0.017998795763248924,0.5131578947368421,0.025636956018640602,0.17777777777777776,0.06085806194501846
esc50,secondary,Sampling,0.6558333333333333,0.03423829438609844,0.15792724198864042,0.019571790478937857,0.4912280701754385,0.018347807599431463,0.08888888888888888,0.09296222517045283
esc50,secondary,KPCA,0.6397222222222222,0.043196454043998904,0.16497449313495022,0.020471946847874952,0.5087719298245614,0.016669231361098505,0.17777777777777776,0.06085806194501846
esc50,secondary,CBLOF,0.6341666666666667,0.0399362918585015,0.17004596038032105,0.02717694449958493,0.5175438596491228,0.02131195867999014,0.17777777777777776,0.09938079899999065
esc50,secondary,AutoEncoder,0.6313888888888889,0.049081061696788345,0.17271246700783477,0.026004073935099185,0.5190058479532164,0.02093248693461456,0.2,0.09296222517045284
esc50,secondary,LUNAR,0.6244444444444445,0.08987409746451826,0.16010845220225198,0.03347610509517302,0.5014619883040936,0.014060953261455653,0.15555555555555553,0.06085806194501845
esc50,secondary,KDE,0.6216666666666667,0.06348452956293492,0.17921847624558368,0.01385722048804514,0.5321637426900585,0.011558032383656335,0.17777777777777776,0.06085806194501846
esc50,secondary,HBOS,0.6130555555555556,0.04105570590861053,0.1680831705943413,0.038648111297050196,0.5190058479532164,0.03405208976272548,0.15555555555555553,0.09938079899999065
esc50,secondary,ABOD,0.6125,0.0795616365615092,0.15054165067498923,0.027007126042164552,0.49561403508771934,0.0242443332628319,0.11111111111111112,0.1111111111111111
esc50,secondary,OCSVM,0.6,0.0367071535733403,0.16019015130145536,0.020407743768794673,0.5146198830409358,0.019750374394892252,0.17777777777777776,0.06085806194501846
esc50,secondary,LODA,0.5994444444444444,0.0554217137774058,0.180892026720165,0.04552079452906304,0.5058479532163742,0.02764279298419451,0.11111111111111112,0.0
esc50,secondary,PCA,0.5991666666666667,0.04599718187824926,0.15948270237020196,0.023310805229842656,0.5131578947368421,0.022883736611839987,0.17777777777777776,0.06085806194501846
esc50,secondary,VAE,0.5980555555555556,0.05051432995560961,0.15798943607620922,0.024247396528296106,0.510233918128655,0.018636767228043805,0.13333333333333333,0.049690399499995326
