dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
esc50,primary,SOD,0.7163888888888889,0.032071005327492415,0.2931058345357081,0.08757892634310753,0.5584795321637427,0.05000769408329552,0.22222222222222224,0.1111111111111111
esc50,primary,COF,0.6813888888888888,0.05282892258723807,0.19338390411107542,0.028484704934426067,0.489766081871345,0.010842395448970256,0.13333333333333333,0.04969039949999532
esc50,primary,MCD,0.6752777777777778,0.030922668380220463,0.22546329762489772,0.0563552514420403,0.5336257309941521,0.031185276327049052,0.15555555555555553,0.06085806194501846
esc50,primary,CBLOF,0.6741666666666667,0.07110921221423003,0.20637990039554346,0.06628049067999452,0.5263157894736843,0.02942194707236563,0.17777777777777776,0.06085806194501845
esc50,primary,GMM,0.6719444444444445,0.03205596475764236,0.23804363194349715,0.08011633346302209,0.5292397660818714,0.038887239994942674,0.13333333333333333,0.049690399499995326
esc50,primary,Sampling,0.6694444444444445,0.1141299954621813,0.24355075535461515,0.09810973319307881,0.5380116959064327,0.030753923929769954,0.15555555555555553,0.06085806194501846
esc50,primary,AutoEncoder,0.6647222222222222,0.04613327780450524,0.21746623894892672,0.030790736551268884,0.5365497076023391,0.01760467043683081,0.15555555555555553,0.06085806194501846
esc50,primary,QMCD,0.6605555555555556,0.042271079188997134,0.18504156426345242,0.02569811807785166,0.5277777777777778,0.016015279459215367,0.13333333333333333,0.04969039949999532
esc50,primary,DIF,0.6563888888888889,0.04415705695596512,0.17374102241439768,0.01816616665877744,0.4926900584795321,0.015158217363543633,0.13333333333333333,0.09296222517045283
esc50,primary,KNN,0.6525000000000001,0.06069460335600862,0.22677985048791444,0.06409922516524942,0.5365497076023391,0.03333846272219697,0.15555555555555553,0.06085806194501846
esc50,primary,HBOS,0.6461111111111111,0.03826886688732125,0.1463652533366415,0.013312759031229663,0.4780701754385965,0.004003819864803857,0.11111111111111112,0.0
esc50,primary,IForest,0.6425,0.05516005051520075,0.17303726032893735,0.022586962740941813,0.52046783625731,0.019061995336849855,0.15555555555555553,0.06085806194501846
esc50,primary,KPCA,0.6391666666666667,0.05075053974048575,0.19132425809117265,0.05181013049854166,0.5321637426900585,0.02532238022761517,0.15555555555555553,0.06085806194501846
