dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
esc50,primary,GMM,0.983611111111111,0.003977172517576761,0.8391588658255327,0.04091707975185804,0.9137426900584795,0.020932486934614584,0.7777777777777778,0.0
esc50,primary,MCD,0.9441666666666666,0.021232291095997717,0.5478877524646358,0.09227969500851615,0.7426900584795322,0.07038073042053161,0.5555555555555556,0.1111111111111111
esc50,primary,LUNAR,0.8936111111111111,0.014252192813739212,0.39533193842707315,0.039907744413859636,0.6198830409356726,0.04506150586965627,0.4,0.06085806194501846
esc50,primary,KDE,0.8661111111111112,0.015201831436124611,0.3741269785228296,0.05516915160368884,0.605263157894737,0.0426239173599803,0.3555555555555555,0.04969039949999533
esc50,primary,KPCA,0.8580555555555556,0.0267049782661872,0.3265649247916563,0.04882875684838778,0.564327485380117,0.04023789165065168,0.28888888888888886,0.06085806194501844
esc50,primary,ABOD,0.8527777777777779,0.02031769283101084,0.32222208958517273,0.042411474896229734,0.5555555555555556,0.03161074314391763,0.31111111111111106,0.04969039949999533
esc50,primary,INNE,0.8286111111111112,0.04390789409184008,0.31055428650633254,0.05604142113505247,0.5687134502923976,0.04528330297282116,0.28888888888888886,0.09938079899999064
esc50,primary,LOF,0.8158333333333333,0.04556529367461953,0.28591629705288335,0.06014470503750846,0.5555555555555556,0.04148029520207923,0.2444444444444444,0.12171612389003691
esc50,primary,KNN,0.7944444444444445,0.04486562584781412,0.25392724334074285,0.05140229616914338,0.5453216374269005,0.03632974748476369,0.2444444444444444,0.12171612389003691
esc50,primary,COF,0.7838888888888889,0.09369391326396845,0.26889985437604425,0.09897635255112108,0.5511695906432749,0.05557478891446847,0.22222222222222224,0.1111111111111111
esc50,primary,DIF,0.7505555555555555,0.03613247231446468,0.25497643360709416,0.0579170227159731,0.5394736842105263,0.03389480444260126,0.2,0.09296222517045283
esc50,primary,Sampling,0.7336111111111111,0.0658910319119359,0.21220097366910773,0.05289174374989039,0.5233918128654971,0.03325822563180503,0.22222222222222224,0.1111111111111111
esc50,primary,AutoEncoder,0.7175,0.06340852018537234,0.20856285635244665,0.05167591159653189,0.5365497076023391,0.03490449235764124,0.2444444444444444,0.12171612389003691
esc50,primary,CBLOF,0.7133333333333333,0.0652600448727254,0.1920053671635309,0.04176628283081657,0.5087719298245614,0.024463743465908662,0.17777777777777776,0.06085806194501846
esc50,primary,OCSVM,0.7127777777777778,0.07127043783113714,0.2048099374922993,0.05173966443385392,0.5292397660818713,0.03040443617410152,0.2444444444444444,0.12171612389003691
esc50,primary,PCA,0.6988888888888889,0.07257127190681471,0.1921888719173523,0.04591638089959079,0.5233918128654971,0.027056660121815408,0.22222222222222224,0.1111111111111111
esc50,primary,VAE,0.691111111111111,0.07636742122588244,0.19527542098230635,0.049722752693265045,0.5307017543859649,0.03031643472708733,0.22222222222222224,0.1111111111111111
esc50,primary,LODA,0.6494444444444445,0.04569212253472573,0.1615871136997418,0.018968461859335522,0.5029239766081871,0.025844546095999607,0.11111111111111112,0.07856742013183862
esc50,primary,SOD,0.6119444444444444,0.0943248834718353,0.1647044111947278,0.046454338617224894,0.4970760233918129,0.02446374346590865,0.08888888888888888,0.09296222517045283
esc50,primary,IForest,0.6066666666666667,0.05624056848227869,0.13426357984242088,0.02089787841807066,0.48245614035087714,0.013076420921051407,0.04444444444444444,0.06085806194501846
esc50,primary,ECOD,0.5794444444444444,0.06930819968235995,0.12493270223847608,0.018450364706949288,0.47660818713450287,0.006538210460525714,0.02222222222222222,0.049690399499995326
esc50,primary,COPOD,0.5744444444444443,0.055880991268813296,0.12402345775996115,0.0193756797349991,0.48099415204678364,0.01634552615131425,0.02222222222222222,0.049690399499995326
esc50,primary,HBOS,0.5669444444444445,0.06929428209357677,0.1234816690162617,0.021768281576273394,0.48099415204678364,0.01634552615131425,0.02222222222222222,0.049690399499995326
esc50,primary,QMCD,0.5605555555555555,0.04949201831147331,0.11763214880583901,0.011873299680626403,0.47368421052631576,0.0,0.0,0.0
esc50,primary,LMDD,0.5051388888888889,0.0947612639482068,0.11374854985909641,0.019933621389479426,0.47953216374269003,0.013076420921051404,0.02222222222222222,0.049690399499995326
esc50,secondary,MCD,0.9408333333333333,0.030690987738993716,0.575824105651692,0.08117255740624614,0.7763157894736842,0.054848922462877384,0.6666666666666666,0.07856742013183862
esc50,secondary,GMM,0.7861111111111111,0.04836245929577821,0.2459121506995236,0.04049434416621156,0.5087719298245614,0.02156122983004771,0.11111111111111112,0.07856742013183861
