dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
mimii,primary,TempSR,0.39107805284275876,0.0,0.06863477230833076,0.0,0.4797008419299441,0.0,0.02777777777777778,0.0
mimii,primary,TempIF,0.25870239987887045,0.042115453202318597,0.05757777239206794,0.00284602848825177,0.47368421052631576,0.0,0.0,0.0
mimii,secondary,TempSR,0.39107805284275876,0.0,0.06863477230833076,0.0,0.4797008419299441,0.0,0.02777777777777778,0.0
mimii,secondary,TempIF,0.2610426603073662,0.04854809454305231,0.05760049974108701,0.002960470585283237,0.47368421052631576,0.0,0.0018518518518518517,0.00414086662499961
