dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
mimii,primary,GMM,0.8494492391551216,0.0,0.44431360067229503,0.0,0.7074263560331672,0.0,0.49074074074074076,0.0
mimii,primary,LMDD,0.8166496328261033,0.035841478121953374,0.32665671935423274,0.024460126080545385,0.6461623056050301,0.016049940578534122,0.4148148148148148,0.05335133441069605
mimii,primary,MCD,0.7684325081383905,0.0012399631502861108,0.2217855442201956,0.001767927262290357,0.5586741097577012,0.0009791770389475849,0.23148148148148148,0.0
mimii,primary,KDE,0.7426470588235294,0.0,0.3220913635146239,0.0,0.6508859589354945,0.0,0.39814814814814814,0.0
mimii,primary,INNE,0.7378331062154592,0.008735888183556856,0.15900339639775032,0.00492807096434831,0.5244555507268347,0.0019561701133822087,0.27371829196463426,0.007832900127197884
mimii,primary,SOD,0.5995646907411614,0.004710107988305854,0.1406327460551364,0.0031788803982197144,0.5262101995848126,0.002783549087277321,0.21666666666666665,0.005071505162084865
mimii,primary,COF,0.4873854947384359,0.0,0.10195241028632326,0.0,0.5136589486434687,0.0,0.14814814814814814,0.0
mimii,secondary,DIF,0.8758762964645317,0.012870946287843561,0.4171367747016134,0.03223073424541315,0.6899283184112905,0.01864908079786078,0.4814814814814815,0.02928034870526279
mimii,secondary,QMCD,0.8752309031720797,0.00030988333826533924,0.34291976407592395,0.0016250110413812443,0.6383187698977173,0.0012670379434674848,0.39814814814814814,0.0
mimii,secondary,Sampling,0.8671663259898554,0.010064674435434622,0.3918095120424011,0.01586213117035633,0.6840471608273466,0.00941648671661132,0.4796296296296297,0.015214515486254623
mimii,secondary,HBOS,0.8669221742751155,0.0015264099389431709,0.33412019136268534,0.0030267372651664216,0.6292858537440582,0.0015397975475316713,0.387037037037037,0.010143010324169732
mimii,secondary,AutoEncoder,0.8598171701112879,0.0034618768896981394,0.3826461220861348,0.005344287901778149,0.681680353506979,0.003735402362825354,0.4685185185185185,0.008281733249999205
mimii,secondary,COPOD,0.8592588386706034,0.0045803502583638914,0.32365651269184104,0.0038726049586016616,0.6346490231939148,0.004025423285732111,0.40740740740740744,0.011340230290662856
mimii,secondary,CBLOF,0.858416609887198,0.0023028043425603645,0.373474759225424,0.002365089160150707,0.6765004721661068,0.0017796710888806294,0.46296296296296297,0.0
mimii,secondary,VAE,0.8578128548716784,0.00031022993172431665,0.3717965083287499,0.0013914739552185948,0.6757633352060597,0.0009073982743290033,0.4611111111111111,0.004140866624999578
mimii,secondary,PCA,0.857767431296843,0.0005507819823048489,0.3715294630150221,0.0016058713925184783,0.6757693119922222,0.0008745270239276199,0.4611111111111111,0.004140866624999594
mimii,secondary,OCSVM,0.8575232795821031,0.0004960491727396728,0.3749822317074315,0.0013345980861551013,0.6777814966669456,0.0007638448072757798,0.4648148148148148,0.00414086662499961
mimii,secondary,IForest,0.8567870391399802,0.011865004426963057,0.34667317198409264,0.02664298999561655,0.642221611261859,0.023931227891769716,0.40555555555555556,0.050883820977904
mimii,secondary,ECOD,0.8552615640850935,0.00019707647419254582,0.3150694012847534,0.00037037403743509027,0.6208824923995203,0.00031382080005304007,0.3888888888888889,0.0
mimii,secondary,KNN,0.8508460140813081,0.0013510517812678783,0.40458611453682086,0.0020944472854623414,0.6940682389598798,0.000963650586104224,0.4814814814814815,0.0
mimii,secondary,KPCA,0.8466348701642818,0.0010876269859518132,0.40550514709752117,0.0016958419034347181,0.6948352598507397,0.0008383198683282356,0.4833333333333333,0.004140866624999631
mimii,secondary,LMDD,0.8229540464834582,0.03981399261341676,0.323618210217569,0.025873596457742905,0.6398866801343581,0.015901894829348083,0.39629629629629626,0.0460176801473673
mimii,secondary,LOF,0.8057669013551367,0.0015432779552233037,0.4465690373930363,0.004420505115051019,0.7000071721433951,0.0029345096948632603,0.47037037037037044,0.01656346649999846
mimii,secondary,LODA,0.8038931788931789,0.025750729679834782,0.2908628113760655,0.05372941464931572,0.6134752620820733,0.03183778646655081,0.35555555555555557,0.04969039949999533
mimii,secondary,MCD,0.7708948444242563,0.000812407299240491,0.22383611247369686,0.0017794185089720406,0.5585446127241793,0.0007316309453057802,0.22777777777777777,0.005071505162084872
mimii,secondary,LUNAR,0.7695889166477401,0.008539541567896894,0.33239704457128727,0.007541477403763813,0.6501288993549055,0.004059884729571717,0.4,0.007746852097537729
mimii,secondary,INNE,0.7339919751684457,0.014564793895254993,0.16579457104427103,0.009805678637593112,0.5293096140451218,0.004138764983652439,0.27240403960205084,0.014898672119044106
mimii,secondary,ABOD,0.7328450299038535,0.012537694733493395,0.33724889099810285,0.014059891205800073,0.6346629690282941,0.0071018434856048055,0.3592592592592593,0.023966998343601487
mimii,secondary,GMM,0.7220380043909456,0.003342424210656927,0.32971723571516975,0.024688136431244633,0.6364440513047325,0.003999248358011443,0.3481481481481482,0.005071505162084856
mimii,secondary,KDE,0.7088840941782119,0.014306151459037115,0.27985182119553065,0.026650076286123026,0.6236138836758032,0.01936896723760235,0.3351851851851852,0.035500536134594106
mimii,secondary,SOD,0.5930956166250284,0.0035734783529014543,0.1362162800450913,0.003685568038312428,0.5233772029437664,0.002989808912155365,0.19629629629629627,0.015214515486254618
mimii,secondary,COF,0.4824683927625104,0.0006580732511423569,0.10550202379380262,0.0002420210858381728,0.5102183120758973,0.0002757502280736668,0.13703703703703704,0.004140866624999615
