dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
mimii,primary,ECOD,0.5617760617760618,0.02653958718150908,0.05446650695283025,0.00431589262257747,0.48771314034471924,0.008217502903197458,0.03272727272727273,0.02696799449852968,0.05
mimii,primary,COPOD,0.5563495963495964,0.01998414341186095,0.05966233529565727,0.007130280557945059,0.5105022999759842,0.014098437107732504,0.061818181818181814,0.02439346884545225,0.05
mimii,primary,INNE,0.5208336258336258,0.06993837217130326,0.054317289432998864,0.007001536542324038,0.5000265404787159,0.005726097111813551,0.09365905198165739,0.01906321764909202,0.05
mimii,primary,LODA,0.5000456300456301,0.12579725483589588,0.16978248452790917,0.1525895150133379,0.5578319262529788,0.08196543201608811,0.16,0.14960001767799427,0.05
mimii,primary,LMDD,0.47318883818883817,0.07430359360889513,0.058330569978791005,0.018001161828976684,0.5057545583861373,0.038626645902405096,0.05454545454545454,0.07496555682941201,0.05
mimii,primary,QMCD,0.4298911898911899,0.06250372336956186,0.04484547472689735,0.006440737404434117,0.48666013929171825,0.00811435809426399,0.025454545454545452,0.009958591954639382,0.05
mimii,primary,COF,0.4143173043173044,0.07457299054248312,0.07916374192618872,0.03842804720683084,0.520116014852857,0.017269096324142013,0.08363636363636363,0.041857688848077584,0.05
mimii,primary,IForest,0.410979290979291,0.0822125590338162,0.0405335173066,0.004865336497756023,0.47642570800465533,0.0036564540094133607,0.007272727272727273,0.009958591954639384,0.05
mimii,primary,HBOS,0.2039066339066339,0.007544309392774237,0.03041704204966674,0.0002287221230673188,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,DIF,0.9172376272376273,0.016238856837996016,0.28858140225075163,0.04493887607727177,0.694622305148621,0.04214006390839219,0.3236363636363636,0.062191386823589365,0.05
mimii,secondary,MCD,0.6531590031590031,0.03963270769174081,0.1832244146983916,0.033551068018272415,0.6215551162919584,0.026608505812003955,0.3090909090909091,0.05604012729971798,0.05
mimii,secondary,SOD,0.5912214812214812,0.017652759110015796,0.13926721309709783,0.03591078541333769,0.54891651733757,0.016128672410302587,0.14545454545454545,0.028747978728803452,0.05
mimii,secondary,COPOD,0.5442120042120042,0.025762975651754855,0.05827095652540911,0.00728057711597503,0.5088138035506456,0.014554901493610925,0.061818181818181814,0.027574092523823823,0.05
mimii,secondary,ECOD,0.53999297999298,0.02624471016982635,0.05221053551018906,0.004136927369175386,0.4880456669930354,0.008391074223172977,0.03272727272727273,0.02696799449852968,0.05
mimii,secondary,QMCD,0.4657353457353457,0.030442632970619964,0.045375302464925875,0.002572420965815512,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,OCSVM,0.4627939627939628,0.023454510171687544,0.04387931690046665,0.0017692683901166786,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,KDE,0.45176904176904176,0.03236499323149976,0.04303437655506921,0.002717953560997819,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,GMM,0.4501193401193401,0.021436171495049845,0.043647881335104215,0.0023103488370233706,0.4881454249875302,0.00526043995704345,0.03272727272727273,0.015212000482437735,0.05
mimii,secondary,Sampling,0.44324324324324327,0.06213429365198241,0.042847706263871785,0.004509446037014346,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,LMDD,0.43832923832923837,0.09724661095174332,0.04813268156735381,0.010434500717481632,0.4823225139014612,0.015417439945992989,0.007272727272727273,0.016262312563634834,0.05
mimii,secondary,PCA,0.4362723762723763,0.02925985169111827,0.04178030289143288,0.0019833475015221974,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,CBLOF,0.429010179010179,0.03523457236515277,0.04166684867347092,0.0017643846685781747,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,IForest,0.4240645840645841,0.03510064364161841,0.04148509058213716,0.00302357833027063,0.47828785723522566,0.00898343889906859,0.007272727272727273,0.016262312563634834,0.05
mimii,secondary,LODA,0.40366795366795366,0.15762414924643922,0.04155399325635532,0.010432340474519613,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,VAE,0.38904878904878903,0.06785431557279854,0.0388967421615601,0.0042851406498114804,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,COF,0.3658546858546859,0.06346757613315766,0.07536034722030151,0.03463148080860141,0.5210803421329737,0.02056921572052331,0.08363636363636363,0.03770262064241403,0.05
mimii,secondary,KPCA,0.36305019305019304,0.0077195603033082885,0.03862814508320766,0.0005602291107506921,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,KNN,0.3407055107055107,0.013276020469760988,0.03622769388314559,0.0007045707056755843,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,AutoEncoder,0.3128325728325728,0.051432350436628894,0.03471512128573905,0.0022040533525648793,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,LUNAR,0.2526746226746227,0.05948606421361126,0.03241169098946274,0.002341140675789425,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,LOF,0.2512144612144612,0.049543959715965216,0.03158232376333868,0.0019812503776865066,0.47368421052631576,0.0,0.0,0.0,0.05
mimii,secondary,INNE,0.24165672165672164,0.039810176412720874,0.03435875465072282,0.0026609277313576728,0.4743823707797021,0.0015611337857603523,0.0024793388429752068,0.00554397019214824,0.05
mimii,secondary,ABOD,0.22217269217269217,0.05889192657812117,0.032030931144027275,0.0028563934594536284,0.47917828970460546,0.0050370507635074625,0.010909090909090908,0.009958591954639382,0.05
mimii,secondary,HBOS,0.19008073008073006,0.00469446403266262,0.03005917835698414,0.00019483122901100744,0.47368421052631576,0.0,0.0,0.0,0.05
