dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
nsynth,primary,COF,0.937732503563606,0.008851779111628856,0.8380206928666057,0.013649209501920617,0.8376618108913071,0.009048512209523473,0.7578231292517007,0.015661040045199016,0.2
nsynth,primary,SOD,0.9064608466896129,0.013303873238837985,0.7598387566261302,0.025417224352460483,0.78300582314877,0.015712267595141508,0.7224489795918367,0.0256346172536283,0.2
nsynth,primary,HBOS,0.6098645250263649,0.018021892600210747,0.4226936460469525,0.01830991338160534,0.598430244508814,0.006236421075253635,0.3888389254006687,0.011631514687345352,0.2
nsynth,primary,LOF,0.6053355584141663,0.02762620860078394,0.2872492838763366,0.019016522093828585,0.5263944724307728,0.009444648982820271,0.3129251700680272,0.03694823296326604,0.2
nsynth,primary,OCSVM,0.5784004913720173,0.019311944202802227,0.25469941279058295,0.020781459425958302,0.5213502239414549,0.013923338509029236,0.2979591836734694,0.03547865254532053,0.2
nsynth,primary,IForest,0.5726129634136449,0.041350514521133884,0.3220524701022437,0.048628437111236586,0.5496163138437479,0.017951155919675325,0.29931972789115646,0.018630018962760765,0.2
nsynth,primary,INNE,0.5714355248061745,0.03158201836843675,0.24869425600244846,0.03241701147981873,0.5059832594384477,0.013387414175671299,0.2857142857142857,0.030422693571425713,0.2
nsynth,primary,PCA,0.5691895838403505,0.019577604095166914,0.26164555375028903,0.022782208882268465,0.5297479522607931,0.015413274855128363,0.32108843537414966,0.02652188937362984,0.2
nsynth,primary,VAE,0.5656340900925958,0.030105712788235418,0.2509919668293229,0.029620244406284385,0.5234642947109804,0.01908085861141482,0.2870748299319728,0.04036026387535053,0.2
nsynth,primary,LODA,0.5650106039008449,0.02411420926700693,0.2513932551501985,0.024204527066443198,0.5232471541472323,0.01589944310834989,0.25578231292517006,0.027464801684607285,0.2
nsynth,primary,CBLOF,0.5590121568218429,0.03012251700956461,0.2517498073433494,0.025984023650202217,0.5242767419888246,0.014980697819278006,0.28843537414965986,0.025270987239464925,0.2
nsynth,primary,LMDD,0.5589148095353986,0.036156542198297455,0.2800321900107861,0.04811135107738394,0.5401450816137447,0.027165135373873394,0.30340136054421774,0.0628285708245922,0.2
nsynth,primary,KPCA,0.5582681454183037,0.017793807032188833,0.21985446819110846,0.012849237760220457,0.49929703792213564,0.009844950946774756,0.21904761904761907,0.02861997818770426,0.2
nsynth,primary,LUNAR,0.5556328153067019,0.021905366686320534,0.2664622308253131,0.019934722229234963,0.5208049327504696,0.011005537009610133,0.3306122448979592,0.024338154857140564,0.2
nsynth,primary,Sampling,0.5548030455793902,0.030134862554135684,0.24112626812786625,0.02657720538380736,0.5136807704342384,0.018193429480835584,0.26258503401360545,0.04703234290460845,0.2
nsynth,primary,ECOD,0.5545619951558136,0.028140503049856894,0.2382837306367694,0.022634249866394753,0.5133172429735814,0.012715855292506979,0.28979591836734697,0.04424384365036489,0.2
nsynth,primary,COPOD,0.553899106490978,0.02161442450040256,0.2553464941826695,0.016462979652643876,0.526299320947782,0.011557629633687543,0.3197278911564626,0.010756046463157734,0.2
nsynth,primary,KNN,0.5502787145522604,0.021846702379341793,0.22005229559388328,0.013134233681771457,0.49532385356186764,0.00839582082716866,0.22993197278911565,0.0298080303404172,0.2
nsynth,primary,AutoEncoder,0.5459050400398661,0.03593565933891096,0.21012149439263816,0.01743129484750375,0.4908980897119899,0.005968332762246616,0.1836734693877551,0.02096739456792169,0.2
nsynth,primary,KDE,0.5445653559549886,0.02032807947632269,0.22029319427446117,0.012475995386800817,0.49791246185553933,0.008955867432958049,0.2068027210884354,0.028700711713916985,0.2
nsynth,primary,GMM,0.5368332000602626,0.017661150223975672,0.19966961612755976,0.008684690642890265,0.48571111399818606,0.004692719127695237,0.15238095238095237,0.025270987239464908,0.2
nsynth,primary,ABOD,0.5296619499588593,0.02338691287185127,0.2218195102397138,0.015242943309963078,0.5086670192151101,0.009962735713157115,0.22993197278911565,0.02779975066898306,0.2
nsynth,primary,DIF,0.517913059602035,0.0480868665359261,0.21535017182101107,0.02861751789587687,0.5118814314930671,0.015434623911084607,0.21496598639455783,0.054123331376642415,0.2
nsynth,primary,MCD,0.4996558078086431,0.03112181930932492,0.19857669217453405,0.017814454272496533,0.5074349294994605,0.012460449836813976,0.1360544217687075,0.03694823296326605,0.2
nsynth,primary,QMCD,0.40700205124639294,0.017700755631549814,0.22847441675505292,0.02104620492865742,0.5260785207116111,0.0116987051428617,0.18639455782312925,0.018379940253205836,0.2
nsynth,secondary,COF,0.9374149659863946,0.009325326534407472,0.8383677065428055,0.014591364028932685,0.837774040845604,0.008899729877864299,0.7523809523809524,0.017739326272660273,0.2
nsynth,secondary,SOD,0.9054201578416716,0.013667496079979954,0.7642782764489857,0.026152522569442102,0.7870180440148802,0.019676791647248348,0.7197278911564625,0.03132208009039818,0.2
nsynth,secondary,HBOS,0.6015668277532479,0.019659910245562046,0.4108082455999232,0.020789338195693886,0.6011737789350475,0.012665974458027685,0.4,0.020065144494901536,0.2
nsynth,secondary,VAE,0.569257958720115,0.026362696234984898,0.24086450406436785,0.02425267125700964,0.517208694649742,0.017664168641370468,0.2612244897959184,0.0321244053146057,0.2
nsynth,secondary,IForest,0.5661416866576273,0.03794339771243914,0.2884769393546011,0.04631779005125202,0.536563482202708,0.016231814438393024,0.2870748299319728,0.019480028657518855,0.2
nsynth,secondary,OCSVM,0.565070866506739,0.018544872652694055,0.24065739538355718,0.019513008840601625,0.5164279645328946,0.012720949455589634,0.26530612244897955,0.03297741399602945,0.2
nsynth,secondary,PCA,0.5588499113444356,0.018391491340245553,0.2497388454721861,0.02093795458588044,0.5244438670294622,0.015564985694564479,0.30204081632653057,0.02746480168460728,0.2
nsynth,secondary,LOF,0.5579784213515049,0.026694878808578827,0.23195712839016772,0.01397451174898218,0.4930389980792819,0.0040372843323721475,0.26258503401360545,0.04237390885006104,0.2
nsynth,secondary,INNE,0.5546732491974644,0.022606165327845738,0.22409780151296227,0.015025595586664,0.4959313591840394,0.006555618743917878,0.2571428571428572,0.02779975066898306,0.2
nsynth,secondary,LMDD,0.5535757744324306,0.0340792354529442,0.26901884533669856,0.04087879237414973,0.5331526675047316,0.020164154559449976,0.3129251700680272,0.04881870780410655,0.2
nsynth,secondary,ECOD,0.5499217745019643,0.02665058466091093,0.23109038194341164,0.021582812946875966,0.510971392950617,0.013294191675915952,0.2612244897959184,0.03488675212233493,0.2
nsynth,secondary,COPOD,0.5476735157436059,0.020514489278857653,0.24673504669493465,0.014326446600788011,0.5209025240150754,0.011503561098320863,0.30612244897959184,0.020967394567921686,0.2
nsynth,secondary,LODA,0.546950364472876,0.02400517933565099,0.2425907133698578,0.020378126248135238,0.517691771409541,0.009166939664247175,0.23401360544217686,0.03176222457123469,0.2
nsynth,secondary,CBLOF,0.5425836433380848,0.034537067747103856,0.24065425814180258,0.029931887268447425,0.5213258261253035,0.01921703701887202,0.27210884353741494,0.03966633942071634,0.2
nsynth,secondary,Sampling,0.5398973217907266,0.01991990551296712,0.22340807486239062,0.014484766304785714,0.5093086817798939,0.009624318649863926,0.2258503401360544,0.03769223177468047,0.2
nsynth,secondary,LUNAR,0.5380778546512301,0.02909421530958224,0.2550327348502486,0.018021972582805797,0.5145346939995401,0.008872184368896061,0.345578231292517,0.02517925921540375,0.2
nsynth,secondary,KPCA,0.5302298091297848,0.018121284101497076,0.204169843090149,0.010806772330347532,0.4910749738790881,0.007957225102580748,0.18503401360544217,0.02695457517844755,0.2
nsynth,secondary,AutoEncoder,0.5283848462724101,0.02075498026481377,0.19797627859563,0.011269411768582423,0.48657235690833317,0.005368042833249133,0.1469387755102041,0.013260944686814918,0.2
nsynth,secondary,KNN,0.5215288159556838,0.02885828489758927,0.20189755232453804,0.01324817108619767,0.4850535928529037,0.005427799588160839,0.1891156462585034,0.031322080090398205,0.2
nsynth,secondary,KDE,0.5147121881120421,0.020930133411475278,0.19806061755164397,0.0074019442254613975,0.48348969283759413,0.005461567424904942,0.1687074829931973,0.022766259225417022,0.2
nsynth,secondary,GMM,0.5140307571069314,0.02118880976842717,0.1927752850133116,0.010055422024693275,0.4866406707935573,0.005399063278122034,0.15374149659863945,0.029495895766909922,0.2
nsynth,secondary,DIF,0.5013756098691606,0.04938100333948084,0.20825587220369401,0.02671774011392641,0.5087023960485297,0.014374795310551058,0.20272108843537415,0.051449443268541596,0.2
nsynth,secondary,ABOD,0.4936550429371067,0.024965016982186988,0.19478297785880758,0.012712818372367344,0.49235707911784815,0.007539970809484447,0.1836734693877551,0.026346825484404198,0.2
nsynth,secondary,MCD,0.4904982095052672,0.030660356346280046,0.19179182148707202,0.015354994255832843,0.502816422901986,0.010130906173707014,0.14557823129251699,0.04013028898980306,0.2
nsynth,secondary,QMCD,0.4181877180173603,0.020103279716768903,0.24929265234723874,0.0252022478352656,0.5388349188864104,0.013331978268423559,0.21904761904761907,0.02695457517844756,0.2
