dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
nsynth,primary,INNE,0.6525138688682129,0.020077448457341735,0.13929790710415987,0.006650730978826797,0.4872898403786954,0.006735520160623921,0.0358974358974359,0.0177646236673731
nsynth,primary,OCSVM,0.6444502686410694,0.03030512169202136,0.13488732542658768,0.007524636616906053,0.47368421052631576,0.0,0.0,0.0
nsynth,primary,VAE,0.6385707421482549,0.025769003295023078,0.12959907031289894,0.008913072019427148,0.48134456177135276,0.009010234111218676,0.041025641025641026,0.03871709966805513
nsynth,primary,IForest,0.633171711876993,0.03107596140649863,0.12772508293393164,0.010310621633195433,0.4750360372166164,0.002341432510628404,0.010256410256410256,0.0177646236673731
nsynth,primary,DIF,0.6157690123618573,0.017191157222863542,0.11996587057799796,0.0051099116903066035,0.47368421052631576,0.0,0.0,0.0
nsynth,primary,KNN,0.6134189490237191,0.035705573007508186,0.12051081391043023,0.012625867457578686,0.48908767791579594,0.005527209892298068,0.05128205128205129,0.023500388179260718
nsynth,primary,LUNAR,0.6115930633818197,0.02772954924055397,0.1167026345903736,0.00838030432379708,0.4829492812098389,0.00520400340049477,0.025641025641025644,0.00888231183368655
nsynth,primary,AutoEncoder,0.5976237277770498,0.04033209600425259,0.14549936514197634,0.021919406006862152,0.492733931539634,0.008337750644870107,0.046153846153846156,0.015384615384615385
nsynth,primary,CBLOF,0.5925479404184686,0.023090850560823693,0.11287047881007921,0.00468650079486383,0.4739462993744353,0.00045395120104019883,0.005128205128205128,0.00888231183368655
nsynth,primary,HBOS,0.5887476521207357,0.033048825249050756,0.11446211375707745,0.009279463796886113,0.47368421052631576,0.0,0.0,0.0
nsynth,primary,KDE,0.5845280216660115,0.012154717070378112,0.10829387375902637,0.0031334509920170157,0.4771833265512096,0.0025965754465962733,0.015384615384615385,0.0
nsynth,primary,GMM,0.5805005896999083,0.0557985064871068,0.12182408359766472,0.019968576061355634,0.4933454721852462,0.013106165351435448,0.09230769230769231,0.06153846153846154
nsynth,primary,Sampling,0.5720525924955226,0.11296860082216516,0.14627470577538493,0.08693887615258246,0.5111169353077359,0.06483538118716242,0.10256410256410257,0.16450271725482504
nsynth,primary,LODA,0.5706373127156773,0.05687224939134947,0.1114228115672752,0.015482052000541754,0.47368421052631576,0.0,0.0,0.0
nsynth,primary,ECOD,0.5677630716813001,0.044552884078291805,0.11029235627255536,0.010691384949581105,0.47368421052631576,0.0,0.0,0.0
nsynth,primary,MCD,0.5676844450268641,0.06160859285173818,0.12672065897258436,0.01987707467500024,0.5014748245269182,0.00572486027227876,0.11282051282051282,0.0177646236673731
nsynth,primary,PCA,0.5564146245577251,0.04656652130807467,0.10679508363539657,0.010532025273684936,0.47368421052631576,0.0,0.0,0.0
nsynth,primary,COPOD,0.55128641942952,0.03720133400756576,0.10582080735613787,0.008117687658837393,0.47368421052631576,0.0,0.0,0.0
