dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
urbansound8k,secondary,KPCA,0.7591744337803032,0.0025692057891395464,0.41161145907854413,0.0034051106947236703,0.5811466575728674,0.0019565744231669494,0.41224489795918373,0.0037260037925521557,0.2
urbansound8k,secondary,AutoEncoder,0.7587586477715025,0.008775069859635559,0.40013023679832677,0.010622277206873325,0.5695362587891022,0.005047634821329747,0.42993197278911566,0.0182536161428554,0.2
urbansound8k,secondary,Sampling,0.7521037617084184,0.03189309750832122,0.4577275277554761,0.03704796953730701,0.6115768441234057,0.015779118248902803,0.435374149659864,0.05630253522873078,0.2
urbansound8k,secondary,GMM,0.7503297414042017,0.002209048486175953,0.4226016119702285,0.00271606553418845,0.569584888731652,0.0011432125985405646,0.4421768707482993,0.0,0.2
urbansound8k,secondary,QMCD,0.7492856565376574,0.0018039701749503086,0.43772893449911054,0.0027462991221838574,0.6189734583852307,0.0014571331068030362,0.44625850340136053,0.0037260037925521557,0.2
urbansound8k,secondary,SOD,0.7491262719009505,0.002186488159052283,0.3905527070102497,0.006075048016182021,0.5555308353347594,0.003041642794701571,0.3795918367346939,0.00886966313633011,0.2
urbansound8k,secondary,KDE,0.7447905477980666,0.0056888513203000556,0.39173033193333373,0.007971757495204655,0.5722084741322139,0.0015359083829406248,0.4204081632653061,0.005691564806354253,0.2
urbansound8k,secondary,HBOS,0.7380340251550536,0.0026588374324157085,0.42902385211219674,0.001427871256521608,0.6192190395951072,0.0016263823806996816,0.48299319727891155,0.0048102502121533846,0.2
urbansound8k,secondary,OCSVM,0.7336705819849162,0.0010961974586818665,0.4610877444614875,0.0016786057899513124,0.620955128544135,0.0013050085421854422,0.4816326530612245,0.0030422693571425805,0.2
urbansound8k,secondary,VAE,0.7302726863241051,0.012949832478669826,0.3698919538643457,0.01263261059633596,0.540865260410303,0.007289126692184636,0.36462585034013606,0.017739326272660238,0.2
urbansound8k,secondary,IForest,0.7271219523463035,0.024715880368527822,0.4314083899931186,0.03917683126475741,0.6063272418251546,0.019826463584791232,0.43673469387755104,0.040929548180928775,0.2
urbansound8k,secondary,INNE,0.7245048104131296,0.007899788107183465,0.3576362664664934,0.015603240179923952,0.5264014997474282,0.00881191990765619,0.382312925170068,0.013085295280048531,0.2
urbansound8k,secondary,CBLOF,0.7194345310280309,0.019877524380797464,0.4063406391761637,0.022628492540697032,0.5779382971131442,0.016927205219540935,0.35374149659863946,0.030800629721555853,0.2
urbansound8k,secondary,COPOD,0.7058729773743113,0.008266402263235563,0.3980887174710267,0.010771580841796803,0.5945770319565589,0.007299526642862108,0.4108843537414966,0.012357756547336713,0.2
urbansound8k,secondary,PCA,0.7029948142245013,0.0009815674882856867,0.43507845852557453,0.001313994313759001,0.6171461882939218,0.0009069618733946888,0.4353741496598639,0.0,0.2
urbansound8k,secondary,LUNAR,0.695353591351651,0.0038485637765737087,0.3120913026766502,0.005322395233086898,0.520599947601237,0.0038226956101983034,0.37142857142857144,0.015661040045199078,0.2
urbansound8k,secondary,DIF,0.6906020812399662,0.017776787212569065,0.35400372553654824,0.011645421906427148,0.5405066145839982,0.004946431814446416,0.31564625850340133,0.020745511131941365,0.2
urbansound8k,secondary,LMDD,0.670113070695171,0.05118627506592652,0.3461061415817343,0.04067563467020101,0.5725136270217138,0.010976710274283732,0.3836734693877551,0.05194179365665599,0.2
urbansound8k,secondary,LODA,0.6689812087823244,0.026429591194598142,0.39045721927457466,0.04674537746785817,0.5784853839668295,0.03617209292513766,0.3986394557823129,0.06464374975893661,0.2
urbansound8k,secondary,ABOD,0.6332351616368109,0.004271581250771123,0.24698102414449652,0.0018997630518513148,0.4823889702427303,0.0010129089981028596,0.2816326530612245,0.015661040045199096,0.2
urbansound8k,secondary,ECOD,0.6293152235427278,0.001189217442343007,0.2739990932228086,0.0007899796778514401,0.5080546381719518,0.00036665452934188375,0.3510204081632653,0.0037260037925521557,0.2
urbansound8k,secondary,COF,0.5608398877377777,0.0020626228417814758,0.2517485178896549,0.0014531500631586765,0.5196249172531133,0.00026727811206967214,0.254421768707483,0.007756295408837676,0.2
urbansound8k,secondary,LOF,0.5029694050795191,0.0032833576756638636,0.19081728067488396,0.00356385241555087,0.4769314749400788,0.001615072892409749,0.10068027210884353,0.0056915648063542565,0.2
