dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std,contamination
urbansound8k,primary,SOD,0.8932800262884057,0.025295702136141948,0.3411399188755339,0.0727900768935826,0.6917684429596364,0.04140246038165427,0.3290322580645161,0.0577049800645107,0.05
urbansound8k,primary,AutoEncoder,0.8403855632838599,0.034185646667954164,0.26601800870121795,0.03416926905202242,0.6669039925516185,0.015514139486438951,0.2838709677419355,0.04205937035614611,0.05
urbansound8k,primary,KNN,0.8397502601456817,0.02355681140162552,0.2798234525158635,0.04829608971850609,0.6691062230306035,0.025867585359027293,0.367741935483871,0.06689174630105715,0.05
urbansound8k,primary,COF,0.8389725614765322,0.04976134661698446,0.20420454334054922,0.04629245376714986,0.606359949383289,0.049374805831011566,0.24516129032258066,0.09293458252185763,0.05
urbansound8k,primary,KDE,0.834634974533107,0.02528914992601619,0.25361383354573475,0.04258277340623919,0.6460519830163063,0.03079505349455605,0.3096774193548387,0.06689174630105717,0.05
urbansound8k,primary,KPCA,0.8324223670518649,0.02959968436740882,0.27554021576939725,0.04267683521775926,0.6764623646305643,0.026929717947925393,0.36129032258064514,0.053005408790822515,0.05
urbansound8k,primary,LUNAR,0.827383755955967,0.02393993130562354,0.24266055933936254,0.04682947286283299,0.6157741964308877,0.02382314486581993,0.24516129032258066,0.06689174630105717,0.05
urbansound8k,primary,GMM,0.8204611424502986,0.03137651262920678,0.29846072470979146,0.04858475149603211,0.6701439232563033,0.024354397738477012,0.32903225806451614,0.05300540879082252,0.05
urbansound8k,primary,MCD,0.817700859849937,0.029651046986987225,0.3413691679386144,0.056916901496572504,0.684591016398546,0.03256815882907106,0.36129032258064514,0.04205937035614613,0.05
urbansound8k,primary,CBLOF,0.804217098417219,0.031482826858703905,0.25789424861439353,0.06650558852483351,0.6415091620282427,0.03401898737188077,0.3419354838709677,0.07067387838776337,0.05
urbansound8k,primary,VAE,0.800536721616737,0.02305234124469115,0.26576806562839045,0.08064852640703184,0.6495686337811779,0.05733394249588874,0.33548387096774196,0.09293458252185761,0.05
urbansound8k,primary,Sampling,0.7856509118790733,0.05039223323768082,0.2209024795736405,0.04311422687397604,0.6438670475410829,0.031992595141128156,0.32258064516129037,0.045619792334615966,0.05
urbansound8k,primary,OCSVM,0.7848293992003943,0.03251777839624989,0.2590019497712433,0.052524747190410524,0.6799040703791353,0.029108257190202057,0.4,0.0489217770583971,0.05
urbansound8k,primary,INNE,0.778082041732844,0.02058387955699707,0.22453980467216997,0.04374367852905214,0.6069249195061699,0.022704378076029336,0.23870967741935484,0.04892177705839711,0.05
urbansound8k,primary,QMCD,0.7699326359603483,0.03657222146306715,0.18519267640932963,0.025503914825890442,0.633841710360572,0.021120129499232133,0.3419354838709677,0.03677985242255283,0.05
urbansound8k,primary,HBOS,0.7461744892929514,0.04495187796784795,0.16216937638535628,0.027269882134684818,0.6188988271104948,0.02400657036199662,0.2645161290322581,0.05770498006451071,0.05
urbansound8k,primary,IForest,0.74534202311189,0.051894744872857355,0.18179100124517855,0.03496372357195191,0.630659429668426,0.023718333730135915,0.32258064516129037,0.05587260669577023,0.05
urbansound8k,primary,PCA,0.7431513226354126,0.038010574816169894,0.21593812215730898,0.04752780468662491,0.6617846714381661,0.029796487198805913,0.3225806451612903,0.03950789907714806,0.05
urbansound8k,primary,ABOD,0.7399419464373733,0.022300218525836295,0.11046167549311744,0.014740436509281054,0.5104476235223581,0.011413475898220705,0.05161290322580645,0.017668469596940843,0.05
urbansound8k,primary,DIF,0.738627526151487,0.010414442373864734,0.21578654019816518,0.03960507017582966,0.5977758625162501,0.02800222885206879,0.2129032258064516,0.028852490032255353,0.05
urbansound8k,primary,COPOD,0.7294594446574292,0.042051952901623633,0.1485909851981775,0.0276363781513444,0.6021860884754743,0.027664032954235616,0.2709677419354839,0.07067387838776337,0.05
urbansound8k,primary,LMDD,0.7030012596527739,0.03553573561544628,0.16167278236431776,0.03981300047049734,0.6055240242014752,0.025232777278504925,0.2709677419354839,0.06288254416005784,0.05
urbansound8k,primary,LODA,0.7006188728846048,0.05319412269285417,0.16322526014558475,0.04837030840542041,0.599534187898686,0.05113967591293323,0.23870967741935484,0.1302363176657184,0.05
urbansound8k,primary,LOF,0.6818664768059588,0.0214660143342362,0.07591212039976476,0.0046495776089930645,0.4860731982209206,0.009679310919942811,0.012903225806451613,0.017668469596940843,0.05
urbansound8k,primary,ECOD,0.6814611972178104,0.039081395783054404,0.10840327836782856,0.02258405861827749,0.5521919976017594,0.02782232549634231,0.16774193548387098,0.06993381738283484,0.05
urbansound8k,secondary,SOD,0.8916370009310477,0.02808440416668414,0.34492210427569636,0.08601048857264063,0.6970722441132131,0.0479479152062222,0.367741935483871,0.09569288370446016,0.05
urbansound8k,secondary,COF,0.8394873760885042,0.04841939634627353,0.20715101670422542,0.04764905161405111,0.6077147246779526,0.049599286370141625,0.25161290322580643,0.1126725754617612,0.05
urbansound8k,secondary,KNN,0.8167698121474342,0.024907798383567905,0.22328897210971346,0.04088877894826194,0.619308142199521,0.022146038651311248,0.2967741935483871,0.042059370356146125,0.05
urbansound8k,secondary,AutoEncoder,0.8160468809901966,0.027746823648863567,0.20621740563720645,0.029151202021660803,0.6162642215374682,0.015528394998133523,0.23870967741935484,0.03677985242255284,0.05
urbansound8k,secondary,MCD,0.8157949504354016,0.030544750243530587,0.3331736286813271,0.0585793301162327,0.6850003314875721,0.03257475047961823,0.367741935483871,0.05397806622800486,0.05
urbansound8k,secondary,KPCA,0.7992223013308506,0.027631363164265746,0.1987656258520261,0.023553926652500043,0.6140965810660064,0.025176769363735557,0.3096774193548387,0.058599684272854675,0.05
urbansound8k,secondary,GMM,0.796177227668547,0.027571093679778013,0.23368019107753685,0.04857721677668063,0.6233839980860196,0.021169740849693374,0.2645161290322581,0.05300540879082252,0.05
urbansound8k,secondary,Sampling,0.7914124541322087,0.050557067635807675,0.24024466835709363,0.04978227007451806,0.6554143450526201,0.03114052424066258,0.36129032258064514,0.06993381738283484,0.05
urbansound8k,secondary,VAE,0.7852127717837778,0.01738557551179827,0.2347378814456405,0.06769294134159459,0.6234589431023201,0.03881012802725606,0.2967741935483871,0.06610935978038453,0.05
urbansound8k,secondary,KDE,0.7789473684210526,0.03214280031872271,0.18864458841219078,0.014984799400668011,0.6092251550064713,0.021727329126057425,0.25161290322580643,0.0661093597803845,0.05
urbansound8k,secondary,CBLOF,0.7745878744728627,0.033396899151301986,0.19964516114712128,0.04976890473621253,0.5959137671112443,0.019110757424534205,0.2645161290322581,0.026989033114002442,0.05
urbansound8k,secondary,OCSVM,0.7736677802727423,0.031973595228117435,0.23196598260424944,0.04540427426107517,0.6690197480117952,0.028148194968738355,0.3935483870967742,0.047846441852230075,0.05
urbansound8k,secondary,INNE,0.7649816528835094,0.022872482765180925,0.17848069939967254,0.04455171039209984,0.561975204729607,0.02154384323907796,0.13548387096774192,0.04205937035614612,0.05
urbansound8k,secondary,QMCD,0.7610493455282327,0.03393199863524992,0.17970423893145654,0.026856859430562697,0.6278749340627983,0.023131985815330484,0.3290322580645161,0.047846441852230095,0.05
urbansound8k,secondary,LUNAR,0.7495591215291089,0.030628443977255795,0.13725709114424997,0.026559505334461674,0.5425702105090208,0.013258271497691385,0.1032258064516129,0.04205937035614612,0.05
urbansound8k,secondary,IForest,0.7444986034284462,0.033662698717833416,0.17866143837015613,0.02790577759339412,0.6259090686352224,0.01977145401466791,0.3096774193548387,0.0585996842728547,0.05
urbansound8k,secondary,HBOS,0.7357467550249192,0.04253512739305729,0.16098393332912164,0.026679908576445747,0.6183280919863601,0.0244314587448897,0.2709677419354839,0.05859968427285469,0.05
urbansound8k,secondary,PCA,0.7336327290651186,0.038122213018221364,0.20750048786630457,0.04606052659171567,0.6541979297880497,0.02952412858337077,0.32903225806451614,0.05770498006451071,0.05
urbansound8k,secondary,DIF,0.7245413220877376,0.02289362575495559,0.1971797038386457,0.02816481090848578,0.5716142868261074,0.012672083862916414,0.16129032258064516,0.03225806451612903,0.05
urbansound8k,secondary,COPOD,0.721978202530259,0.04184199558300601,0.14365636049918723,0.023068996882705223,0.6019554884253188,0.02166891926992926,0.25806451612903225,0.06842968850192396,0.05
urbansound8k,secondary,LMDD,0.6997042554356756,0.041128443333080376,0.1523301474758971,0.03186522375672692,0.6009869682146656,0.019114811237450343,0.25806451612903225,0.055872606695770245,0.05
