dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
ravdess,primary,AutoEncoder,0.7680555555555556,0.18125399101608566,0.5438368113368114,0.19875265267954645,0.7309941520467836,0.12101872565248468,0.5333333333333333,0.23094010767585033
ravdess,primary,GMM,0.7055555555555556,0.14697962191834377,0.4865277679673965,0.06949483430455097,0.6900584795321637,0.031116661774550795,0.4666666666666666,0.11547005383792512
ravdess,primary,MCD,0.6805555555555555,0.11097213530798987,0.4328293186043946,0.0404338729049308,0.6549707602339181,0.033498360343244465,0.4000000000000001,0.0
ravdess,primary,DIF,0.5611111111111112,0.09375771573187601,0.19024682047937866,0.04971422620524154,0.5350877192982456,0.03798357034142271,0.20000000000000004,0.0
ravdess,primary,QMCD,0.43888888888888894,0.1669442133479635,0.38821461177236083,0.28174192958362293,0.6491228070175438,0.16079212964757333,0.3333333333333333,0.30550504633038933
ravdess,secondary,COPOD,0.9791666666666666,0.0260208249933267,0.9279411764705884,0.07063417622660484,0.9429824561403509,0.053176998477991816,0.8666666666666667,0.11547005383792512
ravdess,secondary,HBOS,0.9777777777777779,0.028361913689808442,0.9268518518518519,0.07224002629551672,0.9429824561403509,0.053176998477991816,0.8666666666666667,0.11547005383792512
ravdess,secondary,ECOD,0.9708333333333333,0.04018187817080397,0.9228260869565217,0.07828351121752536,0.9429824561403509,0.053176998477991816,0.8666666666666667,0.11547005383792512
ravdess,secondary,PCA,0.9652777777777778,0.046460357454660275,0.9165242165242166,0.08090516004380256,0.935672514619883,0.05639561848533887,0.8666666666666667,0.11547005383792512
ravdess,secondary,IForest,0.9569444444444445,0.043766531268301954,0.8751282051282051,0.11117003697181893,0.915204678362573,0.07663942936889565,0.8666666666666667,0.11547005383792512
ravdess,secondary,LODA,0.9486111111111111,0.05437992208458855,0.8570489844683392,0.13230909027907878,0.8874269005847953,0.11640034677990084,0.7999999999999999,0.20000000000000004
ravdess,secondary,QMCD,0.9486111111111111,0.052097220370864054,0.8685185185185184,0.1178947706844223,0.8947368421052632,0.10526315789473685,0.7999999999999999,0.20000000000000004
ravdess,secondary,OCSVM,0.938888888888889,0.05548606765399486,0.8589008363201911,0.12984428543790308,0.8947368421052632,0.10526315789473685,0.7999999999999999,0.20000000000000004
ravdess,secondary,VAE,0.9152777777777779,0.0667100553251267,0.8451671183378501,0.05839673481081826,0.8932748538011696,0.019777411196591668,0.8000000000000002,0.0
ravdess,secondary,INNE,0.8958333333333334,0.08700255424092132,0.7193265993265993,0.21858215547315382,0.8026315789473685,0.1550052372550201,0.6,0.2
ravdess,secondary,KNN,0.8916666666666666,0.08907315969346645,0.7169576719576719,0.22085629429447293,0.8230994152046783,0.14888612107697796,0.6666666666666666,0.23094010767585033
ravdess,secondary,LUNAR,0.875,0.10952866190079097,0.6562553336746885,0.30068461469727864,0.7748538011695906,0.1962116850269897,0.6,0.34641016151377546
ravdess,secondary,KDE,0.8694444444444445,0.06042863866057526,0.5829635678722899,0.13793093865519118,0.7046783625730995,0.0766394293688957,0.4666666666666666,0.11547005383792512
ravdess,secondary,Sampling,0.8638888888888889,0.19406709416342857,0.7551102492278963,0.2615381653798458,0.837719298245614,0.15807737974508862,0.6666666666666666,0.30550504633038933
ravdess,secondary,CBLOF,0.8527777777777779,0.1620363756600259,0.7368392056694963,0.25669212199129937,0.8245614035087719,0.1607921296475733,0.6666666666666666,0.30550504633038933
ravdess,secondary,LOF,0.8458333333333333,0.1607815115131228,0.7063103322823188,0.26455429191650714,0.8099415204678362,0.16743436610784102,0.6666666666666666,0.30550504633038933
ravdess,secondary,AutoEncoder,0.7083333333333334,0.10026007846263306,0.3119433358907043,0.10773480802162183,0.5701754385964913,0.031627642767227994,0.20000000000000004,0.0
ravdess,secondary,GMM,0.6,0.05000000000000003,0.26240390432314203,0.05459822488538026,0.5701754385964912,0.011604172416949974,0.20000000000000004,0.0
ravdess,secondary,MCD,0.5875,0.043898557303553035,0.32079698079698077,0.07914385479341993,0.5994152046783626,0.05553631553573856,0.26666666666666666,0.11547005383792518
ravdess,secondary,DIF,0.5305555555555556,0.09055512951501686,0.21192804427227743,0.07867961350462319,0.5497076023391813,0.03349836034324441,0.20000000000000004,0.0
