dataset,setting,detector,auc_roc_mean,auc_roc_std,avg_precision_mean,avg_precision_std,pauc_0.1_mean,pauc_0.1_std,f1_top_q_mean,f1_top_q_std
ravdess,primary,GMM,0.7975000000000001,0.06384660436459313,0.5558762552729721,0.06484731902291811,0.6912280701754386,0.07511405096590425,0.4,0.14142135623730948
ravdess,primary,MCD,0.7441666666666668,0.07875992001011684,0.5226662390658033,0.06320432042989357,0.6964912280701754,0.040838962620999286,0.44000000000000006,0.08944271909999157
ravdess,primary,SOD,0.7333333333333334,0.07342087577794211,0.2619173309831238,0.0772361326829597,0.5473684210526316,0.04748199509727844,0.2,0.14142135623730953
ravdess,primary,COF,0.6308333333333334,0.04570056527732092,0.16034390772631651,0.02111687005296803,0.4850877192982456,0.01743386571434372,0.08,0.10954451150103323
ravdess,primary,ABOD,0.6275000000000001,0.08831957440014197,0.24092748428042543,0.10162874063667932,0.5324561403508772,0.05439303858921927,0.12000000000000002,0.10954451150103323
ravdess,primary,LUNAR,0.5866666666666667,0.05131939745900722,0.1884344347657528,0.0784834719827041,0.5114035087719297,0.05222798472492701,0.08,0.10954451150103323
ravdess,primary,KPCA,0.5791666666666667,0.062151807875734516,0.18991181857358327,0.0750371367208956,0.5184210526315789,0.04645811465566791,0.16,0.08944271909999159
ravdess,primary,KDE,0.5775,0.06247221604663769,0.2232780997444485,0.09453782320322295,0.5359649122807018,0.0568824310065736,0.16,0.16733200530681513
ravdess,primary,INNE,0.5591666666666667,0.0698864406257275,0.18614015018011423,0.07712167019305563,0.5394736842105263,0.07188501492580597,0.2,0.14142135623730953
ravdess,primary,KNN,0.5575,0.07085783889827109,0.17992875877557793,0.07615086414883573,0.5149122807017543,0.049582746530044124,0.12000000000000002,0.10954451150103323
ravdess,primary,DIF,0.5525,0.11488974183005975,0.15968436180309814,0.08134552418615376,0.5140350877192983,0.05014214942816774,0.16,0.16733200530681513
ravdess,primary,LOF,0.5441666666666667,0.06578848683470377,0.17629017974256597,0.07765560506352319,0.5114035087719297,0.05222798472492701,0.08,0.10954451150103323
ravdess,primary,Sampling,0.5425000000000001,0.0884570674269602,0.178471817493206,0.06072773670503834,0.5149122807017543,0.049582746530044124,0.12000000000000002,0.10954451150103323
ravdess,primary,CBLOF,0.5166666666666666,0.056749326966150954,0.16043562148280818,0.08465057588767722,0.5070175438596491,0.048205725136961725,0.08,0.10954451150103323
ravdess,primary,QMCD,0.5,0.08170279812969822,0.13815213797466613,0.04606818664005742,0.5026315789473684,0.040388998011302954,0.08,0.10954451150103323
ravdess,primary,HBOS,0.4991666666666667,0.07814027628424268,0.1337862413082202,0.04609592461957287,0.49824561403508766,0.03703479268874485,0.08,0.10954451150103323
ravdess,primary,AutoEncoder,0.49750000000000005,0.08071942145481473,0.15738609438625428,0.08482842092612783,0.5070175438596491,0.048205725136961725,0.08,0.10954451150103323
ravdess,primary,LODA,0.4966666666666667,0.08108423260892204,0.12159483858868811,0.023040582629353327,0.4850877192982456,0.017433865714343716,0.08,0.10954451150103324
ravdess,primary,IForest,0.4916666666666667,0.11633136340261428,0.16329156418945684,0.09916991454816279,0.5114035087719297,0.05222798472492701,0.08,0.10954451150103323
ravdess,primary,OCSVM,0.4916666666666667,0.07665987288739208,0.163468418949796,0.08679714512802787,0.5114035087719297,0.05222798472492701,0.08,0.10954451150103323
ravdess,primary,PCA,0.48916666666666664,0.07491893767414369,0.16268796520946013,0.08290409557358781,0.5149122807017543,0.049582746530044124,0.12000000000000002,0.10954451150103323
ravdess,primary,VAE,0.4800000000000001,0.08267447879753727,0.16120280113177216,0.08351048715094431,0.5149122807017543,0.049582746530044124,0.12000000000000002,0.10954451150103323
ravdess,primary,COPOD,0.4666666666666667,0.09232716585900136,0.1497511492588786,0.0899324195678936,0.5070175438596491,0.048205725136961725,0.08,0.10954451150103323
ravdess,primary,ECOD,0.46499999999999997,0.08851592763138415,0.133557410035114,0.045151849497185946,0.5105263157894737,0.03703479268874483,0.12000000000000002,0.10954451150103323
ravdess,primary,LMDD,0.4508333333333333,0.08214781731055847,0.11782180293501048,0.04065232063046006,0.4903508771929824,0.037267799624996524,0.04,0.0894427190999916
ravdess,secondary,SOD,0.7441666666666668,0.05732764022121727,0.2798703349320709,0.07775924332790078,0.5508771929824562,0.06605210735795336,0.28,0.10954451150103324
ravdess,secondary,MCD,0.7325,0.06517870732753826,0.4784046463194397,0.08928844731341906,0.6877192982456141,0.04818576830516587,0.44000000000000006,0.08944271909999157
ravdess,secondary,GMM,0.6333333333333334,0.07761640004248817,0.2666158327985063,0.08403827258442709,0.5649122807017545,0.054020418377902335,0.24000000000000005,0.16733200530681513
ravdess,secondary,COF,0.6183333333333334,0.03639577966987081,0.14998782512250405,0.014135866344096363,0.48157894736842105,0.017653168243419427,0.04,0.0894427190999916
ravdess,secondary,LUNAR,0.5575,0.0771339923624972,0.18479421786522685,0.08574648961269506,0.5192982456140351,0.04532635327285552,0.12000000000000002,0.10954451150103323
ravdess,secondary,ABOD,0.5458333333333333,0.07682953714410741,0.16873383356532407,0.08219803625389731,0.506140350877193,0.04381576752190236,0.12000000000000002,0.10954451150103323
ravdess,secondary,KNN,0.5408333333333333,0.0732670154677776,0.14783237493565338,0.03913282752765835,0.506140350877193,0.037932891772701136,0.12000000000000002,0.10954451150103323
ravdess,secondary,KPCA,0.5283333333333333,0.07554202288939728,0.16516028283547465,0.08124081496449342,0.5105263157894737,0.04574878880843964,0.12000000000000002,0.10954451150103323
ravdess,secondary,DIF,0.5275000000000001,0.14570232210457962,0.14554982310470824,0.056508446865845746,0.506140350877193,0.037932891772701136,0.12000000000000002,0.10954451150103323
ravdess,secondary,Sampling,0.5258333333333334,0.12301902517722835,0.14091060270483163,0.05981412536185725,0.5026315789473684,0.040388998011302954,0.08,0.10954451150103323
ravdess,secondary,LOF,0.52,0.07548454587971412,0.16956308591743882,0.08038400349052695,0.5114035087719297,0.05222798472492701,0.08,0.10954451150103323
ravdess,secondary,KDE,0.515,0.03870741387497858,0.1211554525578435,0.01771094913752886,0.4807017543859649,0.00960916767552926,0.08,0.10954451150103323
ravdess,secondary,INNE,0.5087499999999999,0.09533839584460298,0.15655847570799758,0.05659134015467906,0.5258771929824562,0.04785527903596141,0.12000000000000002,0.10954451150103323
ravdess,secondary,CBLOF,0.49083333333333334,0.06974656502891977,0.1372858438932793,0.046004736729976986,0.506140350877193,0.037932891772701136,0.12000000000000002,0.10954451150103323
ravdess,secondary,QMCD,0.49000000000000005,0.08628119403696526,0.1358313946629309,0.046760159264162306,0.5026315789473684,0.040388998011302954,0.08,0.10954451150103323
ravdess,secondary,HBOS,0.475,0.08009326161142118,0.13217852885990256,0.05036162919928895,0.49824561403508766,0.03703479268874485,0.08,0.10954451150103323
ravdess,secondary,AutoEncoder,0.47333333333333333,0.09112529530511516,0.1525385890848468,0.08689650623315275,0.5070175438596491,0.048205725136961725,0.08,0.10954451150103323
ravdess,secondary,OCSVM,0.47250000000000003,0.08802422330750154,0.15275644311995307,0.09052107550953993,0.5070175438596491,0.048205725136961725,0.08,0.10954451150103323
ravdess,secondary,IForest,0.4716666666666667,0.13425462954980574,0.13096647479194187,0.04753126865614095,0.5026315789473684,0.040388998011302954,0.08,0.10954451150103323
ravdess,secondary,VAE,0.465,0.08572606565877927,0.15043185814267498,0.08760653440538525,0.5070175438596491,0.048205725136961725,0.08,0.10954451150103323
ravdess,secondary,LODA,0.45916666666666667,0.17165453031533356,0.1527803235994598,0.1051583447398984,0.5070175438596491,0.04820572513696174,0.08,0.10954451150103323
ravdess,secondary,ECOD,0.45833333333333337,0.09400428477232066,0.13293279678905864,0.04799964656439801,0.5105263157894737,0.03703479268874483,0.12000000000000002,0.10954451150103323
ravdess,secondary,PCA,0.4575,0.08204207931164216,0.1290523570056777,0.044423755804518954,0.5026315789473684,0.040388998011302954,0.08,0.10954451150103323
ravdess,secondary,COPOD,0.44666666666666666,0.09643830785648526,0.11967956147080219,0.0443460945502639,0.493859649122807,0.03611436640392792,0.08,0.10954451150103323
ravdess,secondary,LMDD,0.42791666666666667,0.1157666174776746,0.11694914278138233,0.04188103623593229,0.4903508771929824,0.037267799624996524,0.04,0.0894427190999916
